id,operation,property_type,place_name,state_name,lat,lon,surface_covered_in_m2,floor,rooms,price
642177c66e5cd1f39af9887fd68788de3ec84870,sell,apartment,Aquiraz,Ceará,-3.8385956757,-38.395408988,37,3,1,200000.0
69851d43784defb701bade3447b8c983d925df09,sell,apartment,Aquiraz,Ceará,-3.8321567341,-38.4084579349,69,4,2,240000.0
45a460ebafa45ac21bbb911ed4b529cdb4c73b37,sell,apartment,Aquiraz,Ceará,-3.8324832319,-38.4088253975,69,1,2,250000.0
a7a391546a4f46f8a707861aae721e21364c308b,sell,apartment,Aquiraz,Ceará,-3.8383815803,-38.3958730102,37,3,1,180000.0
f1702ed50626c84fb2dc9dcf50bcc2f2557c8aa3,sell,apartment,Aquiraz,Ceará,-3.8386170852,-38.3953902125,56,3,2,380000.0
31986f8189370d18c86bbdeb0f7e1b30e8f65a06,sell,apartment,Aquiraz,Ceará,-3.8390559805,-38.3951461315,37,2,1,180000.0
4235f259caa3aa204977e1e75ca00464c4c1470a,sell,apartment,Aquiraz,Ceará,-3.8413039774,-38.3921635151,67,2,2,550000.0
4e58e5047fd75de577fb199ed2fb91233e3eaa63,sell,apartment,Aquiraz,Ceará,-3.8523940087,-38.3986276388,147,3,4,610000.0
fd667e7524131792b76dfdaddad12c30c8280b71,sell,apartment,Santa Catarina,Santa Catarina,-27.2423392,-50.2188556,135,3,3,350000.0
c9807d1b79ebd399fa16e822631dcf0a2866f14f,sell,apartment,Santa Catarina,Santa Catarina,-27.2423392,-50.2188556,65,2,1,185000.0
e34404fe60b54f2cb9dcf297577d6216b192f714,sell,apartment,Goiânia,Goiás,-16.675456,-49.2922,60,8,2,200000.0
09c2fa4542a692f16839c0ae1eb480a834efa778,sell,apartment,Goiânia,Goiás,-16.654154,-49.338911,60,13,2,185000.0
0c97175dbeb00839273b011bc5d69bbef6fbf9ef,sell,apartment,Goiânia,Goiás,-16.686891,-49.264794,56,16,2,180000.0
f4040dfc9746d76198ecb5f8fe687a79e652b0e9,sell,apartment,Goiânia,Goiás,-16.701787,-49.230503,45,3,1,240000.0
b04f2293c1ea91c32b775aeb4101fb7a3a83fe23,sell,apartment,Fortaleza,Ceará,-3.749134,-38.5294162,145,2,4,1139055.0
19f8bd549bd20a3cae289b167661763f87140d1f,sell,apartment,Fortaleza,Ceará,-3.749134,-38.5294162,163,2,4,1155383.0
f782da49eb0c9b3aa0dba339ec6e9a6ecedf8d79,sell,store,Cascavel,Paraná,-24.9735091,-53.4638147,27,12,1,350000.0
a8ccf7946513d2bb0c9f571dec1972bbca17317c,sell,apartment,Cajamar,São Paulo,-23.40444,-46.8596576,59,11,3,250000.0
74663eb381236794fe7ba6fc4bc9bcfde4339f7c,sell,apartment,Cajamar,São Paulo,-23.4025682,-46.8586416,59,13,3,245000.0
5a91bca529294cefc4fb8edfe21f6704e00034e2,sell,apartment,Cajamar,São Paulo,-23.4035755,-46.8571531,47,6,2,190000.0
fff51d402c53665d4d280679da5f7675a3a80f44,sell,apartment,Cajamar,São Paulo,-23.4039701,-46.8630949,47,12,2,190000.0
a69ef7d821f0cc92c326dac597341b1c89ec9cdf,sell,apartment,Cajamar,São Paulo,-23.4039863,-46.8627939,56,8,3,260000.0
5d24a8640aa8025398043b1d3aeced52295bdf07,sell,apartment,Cajamar,São Paulo,-23.4039863,-46.8627939,56,7,3,250000.0
71ccc566f496eb8428d9043a192cfc4d0cda2767,sell,apartment,Caldas Novas,Goiás,-17.743144,-48.620685,32,3,1,185000.0
27846822b246482b4751051d9ec24f42ca04f854,sell,apartment,Bertioga,São Paulo,-23.8088038,-46.0499696,82,4,2,630000.0
3ba5612e0578d28d0bf84812fd065f2cf74595e3,sell,apartment,Bertioga,São Paulo,-23.8332458,-46.1200917,65,3,2,295000.0
08c2d706920c64a87c4bcf323faaee90aba3c3ae,sell,apartment,Guarujá,São Paulo,-23.9446569,-46.2869534,153,7,2,680000.0
a4e7e832fa7af645867438d9f57ca78361c33e7b,sell,apartment,Guarujá,São Paulo,-23.99305556,-46.25638889,86,2,2,380000.0
f7a273943b8b960695ca00fc91acb0f6ac140f42,sell,apartment,Ponta Grossa,Paraná,-25.0885596,-50.1631796,149,8,2,400000.0
fed907b233f5f15fd383cecaf13354783487c670,sell,apartment,Ponta Grossa,Paraná,-25.0946428,-50.1600938,280,4,3,1150000.0
0d04b5b9ca579413ebf1c90407245b81860dea6b,sell,apartment,Ponta Grossa,Paraná,-25.0895365843,-50.1542374492,78,3,2,160000.0
c85adf67bc797a3dd0dbb6c10329b2f9e532e172,sell,apartment,Ponta Grossa,Paraná,-25.0988228056,-50.1608973742,129,8,2,330000.0
02ec5108ee3839b6104b91f6ddd707ead3644992,sell,apartment,Ponta Grossa,Paraná,-25.1037777595,-50.1642769575,150,3,3,750000.0
