id,operation,property_type,place_name,state_name,lat,lon,surface_covered_in_m2,floor,rooms,price
9f112908b8193383c467db76c9e91c6f453e6d24,sell,apartment,Salvador,Bahia,-12.9989637,-38.4983503,115,12,3,399000.0
869ce1ffaa366b494712ea12494c382742aada8d,sell,apartment,Salvador,Bahia,-12.9989637,-38.4983503,69,6,2,380000.0
599de63a6501317be160acfdfc8b7167fb08c192,sell,apartment,Salvador,Bahia,-12.9925709,-38.4889345,69,8,2,190000.0
5e5def40bf6fc3b305286c393f3ff4d2bfb2ab02,sell,apartment,Aquiraz,Ceará,-3.8591164669,-38.3854579926,116,1,3,789000.0
16e93f77b0dbbe1d333bcd3f77531c1360a6e3b9,sell,apartment,Maceió,Alagoas,-9.6443051,-35.7088142,110,2,3,600000.0
33fd9f0bce349ca76ae369f6497c76b14b6f02a7,sell,apartment,Goiânia,Goiás,-16.686891,-49.264794,56,15,2,180000.0
e9409d2f0071d1ccf0068f791313b91641afbef6,sell,apartment,Goiânia,Goiás,-16.685624,-49.279432,78,3,3,263860.0
03fd6d05cdbc90197f226247fda8c61df67e71f6,sell,apartment,Goiânia,Goiás,-16.643697,-49.313273,97,15,3,448494.0
0c97175dbeb00839273b011bc5d69bbef6fbf9ef,sell,apartment,Goiânia,Goiás,-16.686891,-49.264794,56,16,2,180000.0
f8632c3d765b287dd58a2a4f62f97622cc304af0,sell,apartment,Goiânia,Goiás,-16.643697,-49.313273,66,13,2,305959.0
3e30347175088fd27848ac5852ace55d31d3de5b,sell,apartment,Goiânia,Goiás,-16.659705,-49.251924,57,14,2,209000.0
dcd8d5793691e85ae9444e201355dbbda6c2a141,sell,apartment,Goiânia,Goiás,-16.686891,-49.264794,78,15,3,306000.0
1ce945615fedd49fb0c8510c47b2d4f9b731900b,sell,apartment,Goiânia,Goiás,-16.686891,-49.264794,109,1,3,530448.0
c09d2d500f2409f0592469f825598d59578e8466,sell,apartment,Colombo,Paraná,-25.348292294,-49.18197155,62,3,3,175000.0
1f9bff9635fea8a5f717f1e76663817b9834061d,sell,apartment,Pinhais,Paraná,-25.4147408686,-49.1722485423,54,1,2,160000.0
7e518e078fbe0be0a979010055f424889336c356,sell,apartment,Distrito Federal,Distrito Federal,-15.833834,-48.059561,60,1,2,250000.0
c77053264c0746618817cc5426d466204c92c168,sell,apartment,Recife,Pernambuco,-8.132842,-34.911197,50,14,2,285000.0
e1c7f8ed15b151b8a287eb5314fa55594848babc,sell,apartment,Recife,Pernambuco,-8.1375218,-34.90786,65,3,3,190000.0
a9ca70548558545c0c25a38288b92897585771db,sell,apartment,Recife,Pernambuco,-8.1415992,-34.909179,80,6,2,315000.0
1065eca8671322450356949823d5009c2435bd37,sell,apartment,Recife,Pernambuco,-8.1417868,-34.906564,45,4,2,360000.0
547d32422f88c34b4ad6c4b68399f79dd225990b,sell,apartment,Recife,Pernambuco,-8.1421058,-34.906731,104,1,3,570000.0
999644de2e9f99edec3a3981812ec0fd5f293095,sell,apartment,Recife,Pernambuco,-8.1075812,-34.920882,50,3,2,130000.0
403e0c64f09d3c6eb37d653b49dc44ff53245bde,sell,apartment,Osasco,São Paulo,-23.5551886,-46.7756636,51,15,2,308000.0
9ec80784cd4fd6e884423159163af42d33f1ae70,sell,apartment,Osasco,São Paulo,-23.5609632,-46.7889715,63,1,2,265000.0
81b3c302d3c9ca3ed9386a8d76236f6ed0d4105d,sell,apartment,Santos,São Paulo,-23.9650478,-46.3408611,65,2,1,260000.0
60e45d2610d2f422c35f2d0db4f527f7474b99f1,sell,apartment,Caldas Novas,Goiás,-17.743153,-48.620702,60,58,2,190000.0
b919ac761256738e7128ae6bcb4c9ea7f6e688b0,sell,apartment,Bertioga,São Paulo,-23.8076096,-46.0513677,70,1,2,260000.0
80e9fe6cf441155d6a3d8a190ca387c1bd277379,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,96,3,2,530000.0
683da011488b7e9acdae97ef2a6c06b3fb31f590,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,130,13,3,650000.0
e9b329ada7a994188584e2c6cf7ec3b18ad33a9b,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,96,15,3,470000.0
31f56a0da11c8cd2ba8a8350bc0aac57feff6878,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,118,8,3,490000.0
3a926f308ceb7b55b7c0d11363f005ef9f1f8286,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,130,5,3,585000.0
a6f79ce5dd4f07448d812aeea425f6db065533b3,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,96,9,3,480000.0
6d93cb588eed2be5ddd503a99fee686d8680c063,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,135,7,3,550000.0
48b64b2608d167d5fa1bb73468f9f16d7a88d903,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,220,10,3,1300000.0
fa4e410df532695b6ba2126d2fa1a8ed3e611fa5,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,92,16,2,495000.0
695717d8615a9080570906f86adc3b9426826688,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,180,10,3,850000.0
9d0437064f6af8f276bcaef86dc5abf9d4c5c7c0,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,109,5,3,680000.0
7b67ea4996e3bdf5459fb29d61fbf4b5f2a43988,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,170,8,3,850000.0
06056a671d1b3a5ea5a1feaacb55938b6601a8e7,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,100,13,2,430000.0
b27ac166125df6af4a76e42a18641a18149a735a,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,280,16,3,1700000.0
5d74bf68db73cf912225a43d7cf986c65be0f145,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,220,12,4,1200000.0
6d30770a622be2f36ad5fa46244212d75b1200bc,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,77,3,2,300000.0
f118f54267a42cfa12c6b9cc30c248fcce17b282,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,85,9,3,600000.0
cd91c3a3b37e2b38d621dcb4b880f1ec46aafc6b,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,220,15,3,1250000.0
33d1038f647f702687cb775c44da692561bb79e2,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,150,1,3,890000.0
d7f11cedaaf375a5be9d0a9f73aa920faa77244c,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,160,10,3,750000.0
faf6ee1b97d5ac326ed3fbb1da416614fe9a43f4,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,118,6,3,640000.0
bb727dc59ad07c023b4b3183aae58d10ef15b434,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,160,8,4,700000.0
38948ee3b3e20c039fe112640d9eaf54f8015d81,sell,apartment,Guarujá,São Paulo,-24.0053703,-46.2684235,100,6,2,450000.0
